Date,Open,High,Low,Close,Adj Close,Volume
2021-11-18,3600.0,3612.5,3575.0,3587.5,3099.442626953125,30911600
2021-11-19,3587.5,3650.0,3575.0,3625.0,3131.84130859375,101125800
2021-11-22,3675.0,3750.0,3612.5,3675.0,3175.0390625,92374400
2021-11-23,3612.5,3637.5,3550.0,3575.0,3088.643310546875,63127600
2021-11-24,3562.5,3587.5,3550.0,3575.0,3088.643310546875,56217000
2021-11-25,3612.5,3687.5,3587.5,3675.0,3175.0390625,97473400
2021-11-26,3662.5,3662.5,3537.5,3550.0,3067.04443359375,78633400
2021-11-29,3550.0,3637.5,3462.5,3587.5,3099.442626953125,112673000
2021-11-30,3625.0,3625.0,3475.0,3500.0,3023.846923828125,219340400
2021-12-01,3500.0,3562.5,3475.0,3537.5,3056.2451171875,93119800
2021-12-02,3537.5,3625.0,3500.0,3600.0,3110.2421875,70416400
2021-12-03,3600.0,3612.5,3550.0,3575.0,3088.643310546875,46109400
2021-12-06,3575.0,3625.0,3550.0,3587.5,3099.442626953125,52050400
2021-12-07,3587.5,3650.0,3587.5,3650.0,3153.440185546875,64289400
2021-12-08,3637.5,3650.0,3575.0,3575.0,3088.643310546875,56064200
2021-12-09,3625.0,3675.0,3562.5,3675.0,3175.0390625,42688600
2021-12-10,3600.0,3612.5,3550.0,3600.0,3110.2421875,93532200
2021-12-13,3600.0,3612.5,3562.5,3562.5,3077.84375,50091200
2021-12-14,3562.5,3600.0,3550.0,3587.5,3099.442626953125,65061400
2021-12-15,3575.0,3662.5,3562.5,3637.5,3142.640869140625,75677400
2021-12-16,3650.0,3662.5,3600.0,3625.0,3131.84130859375,69082400
2021-12-17,3612.5,3612.5,3537.5,3575.0,3088.643310546875,83945200
2021-12-20,3550.0,3575.0,3537.5,3537.5,3056.2451171875,57932600
2021-12-21,3575.0,3625.0,3550.0,3575.0,3088.643310546875,49859600
2021-12-22,3587.5,3600.0,3525.0,3525.0,3045.44580078125,34814400
2021-12-23,3525.0,3575.0,3525.0,3537.5,3056.2451171875,44565000
2021-12-24,3550.0,3575.0,3475.0,3525.0,3045.44580078125,54902200
2021-12-27,3525.0,3550.0,3487.5,3500.0,3023.846923828125,34096400
2021-12-28,3525.0,3525.0,3487.5,3525.0,3045.44580078125,39835400
2021-12-29,3537.5,3562.5,3500.0,3550.0,3067.04443359375,20860200
2021-12-30,3550.0,3562.5,3512.5,3512.5,3034.646240234375,34951600
2022-01-03,3550.0,3562.5,3512.5,3525.0,3045.44580078125,30999600
2022-01-04,3537.5,3600.0,3525.0,3587.5,3099.442626953125,44541400
2022-01-05,3575.0,3587.5,3462.5,3512.5,3034.646240234375,98910200
2022-01-06,3537.5,3537.5,3475.0,3512.5,3034.646240234375,65651200
2022-01-07,3512.5,3550.0,3512.5,3525.0,3045.44580078125,68452800
2022-01-10,3537.5,3550.0,3525.0,3525.0,3045.44580078125,44378600
2022-01-11,3550.0,3550.0,3500.0,3525.0,3045.44580078125,50367600
2022-01-12,3525.0,3575.0,3525.0,3575.0,3088.643310546875,34249200
2022-01-13,3575.0,3587.5,3550.0,3562.5,3077.84375,35763800
2022-01-14,3537.5,3612.5,3537.5,3587.5,3099.442626953125,43651400
2022-01-17,3625.0,3637.5,3575.0,3600.0,3110.2421875,43188000
2022-01-18,3587.5,3625.0,3550.0,3625.0,3131.84130859375,64484800
2022-01-19,3587.5,3600.0,3500.0,3512.5,3034.646240234375,103093600
2022-01-20,3550.0,3587.5,3512.5,3587.5,3099.442626953125,53067000
2022-01-21,3587.5,3650.0,3562.5,3650.0,3153.440185546875,76806800
2022-01-24,3637.5,3637.5,3600.0,3637.5,3142.640869140625,44476800
2022-01-25,3600.0,3625.0,3575.0,3612.5,3121.041748046875,69268000
2022-01-26,3650.0,3737.5,3612.5,3737.5,3229.0361328125,140636400
2022-01-27,3737.5,3800.0,3700.0,3775.0,3261.434814453125,113618000
2022-01-28,3812.5,3825.0,3775.0,3825.0,3304.632568359375,121145200
2022-01-31,3887.5,3887.5,3725.0,3737.5,3229.0361328125,101700800
2022-02-02,3762.5,3762.5,3725.0,3737.5,3229.0361328125,68769000
2022-02-03,3737.5,3737.5,3675.0,3737.5,3229.0361328125,60204000
2022-02-04,3725.0,3762.5,3700.0,3737.5,3229.0361328125,36629400
2022-02-07,3825.0,3825.0,3737.5,3750.0,3239.835693359375,68867800
2022-02-08,3800.0,3862.5,3775.0,3812.5,3293.8330078125,158581800
2022-02-09,3850.0,3862.5,3800.0,3837.5,3315.431884765625,107360800
2022-02-10,3850.0,3875.0,3825.0,3862.5,3337.03076171875,107679400
2022-02-11,3887.5,3887.5,3825.0,3862.5,3337.03076171875,81582600
2022-02-14,3850.0,3900.0,3812.5,3900.0,3369.42919921875,76263200
2022-02-15,3900.0,3950.0,3837.5,3950.0,3412.626953125,67804400
2022-02-16,3962.5,3962.5,3875.0,3925.0,3391.028076171875,74785000
2022-02-17,3937.5,3937.5,3837.5,3925.0,3391.028076171875,103038800
2022-02-18,3912.5,3975.0,3875.0,3925.0,3391.028076171875,81303200
2022-02-21,3925.0,3962.5,3925.0,3925.0,3391.028076171875,31720800
2022-02-22,3912.5,3950.0,3887.5,3937.5,3401.82763671875,69476600
2022-02-23,3962.5,3975.0,3912.5,3937.5,3401.82763671875,85991000
2022-02-24,3862.5,3937.5,3825.0,3850.0,3326.2314453125,170297000
2022-02-25,3862.5,3875.0,3825.0,3850.0,3326.2314453125,163299800
2022-03-01,3837.5,3925.0,3825.0,3825.0,3304.632568359375,149532200
2022-03-02,3825.0,3862.5,3775.0,3812.5,3293.8330078125,110824000
2022-03-04,3850.0,3862.5,3800.0,3825.0,3304.632568359375,104914600
2022-03-07,3775.0,3812.5,3750.0,3775.0,3261.434814453125,137667600
2022-03-08,3812.5,3850.0,3775.0,3775.0,3261.434814453125,104072200
2022-03-09,3787.5,3862.5,3787.5,3812.5,3293.8330078125,115109200
2022-03-10,3850.0,3875.0,3800.0,3837.5,3315.431884765625,105803000
2022-03-11,3862.5,3862.5,3800.0,3825.0,3304.632568359375,122401600
2022-03-14,3825.0,3912.5,3812.5,3875.0,3347.830078125,173513400
2022-03-15,3900.0,3937.5,3887.5,3887.5,3358.629638671875,146735400
2022-03-16,3900.0,4025.0,3900.0,3975.0,3434.225830078125,291909800
2022-03-17,4000.0,4050.0,3975.0,3975.0,3434.225830078125,235559000
2022-03-18,3987.5,4000.0,3937.5,3962.5,3423.426513671875,212233400
2022-03-21,3837.5,3862.5,3800.0,3825.0,3462.182861328125,162364400
2022-03-22,3850.0,3875.0,3825.0,3837.5,3473.4970703125,112672400
2022-03-23,3837.5,3900.0,3825.0,3887.5,3518.75439453125,183894800
2022-03-24,3850.0,3962.5,3850.0,3962.5,3586.640380859375,210909800
2022-03-25,3975.0,3987.5,3887.5,3925.0,3552.697265625,136083000
2022-03-28,3937.5,3950.0,3900.0,3937.5,3564.01171875,95354400
2022-03-29,3987.5,4012.5,3937.5,3962.5,3586.640380859375,160112200
2022-03-30,3975.0,3987.5,3925.0,3937.5,3564.01171875,82476000
2022-03-31,3962.5,3987.5,3925.0,3950.0,3575.325927734375,69174000
2022-04-01,3950.0,3950.0,3887.5,3937.5,3564.01171875,62912400
2022-04-04,3912.5,3950.0,3887.5,3912.5,3541.383056640625,82013800
2022-04-05,3900.0,3937.5,3900.0,3912.5,3541.383056640625,82378200
2022-04-06,3900.0,3900.0,3825.0,3837.5,3473.4970703125,129476400
2022-04-07,3837.5,3887.5,3812.5,3850.0,3484.8115234375,136162800
2022-04-08,3900.0,3900.0,3837.5,3850.0,3484.8115234375,94622400
2022-04-11,3850.0,3875.0,3825.0,3837.5,3473.4970703125,107966400
2022-04-12,3837.5,3875.0,3812.5,3850.0,3484.8115234375,92691200
2022-04-13,3837.5,3875.0,3825.0,3862.5,3496.125732421875,90558600
2022-04-14,3862.5,3875.0,3825.0,3837.5,3473.4970703125,63275600
2022-04-18,3837.5,3862.5,3787.5,3812.5,3450.868408203125,101496000
2022-04-19,3812.5,3837.5,3787.5,3787.5,3428.23974609375,104508400
2022-04-20,3825.0,3950.0,3812.5,3925.0,3552.697265625,164354800
2022-04-21,4000.0,4200.0,3962.5,4150.0,3756.355224609375,337363200
2022-04-22,4100.0,4162.5,4037.5,4137.5,3745.041015625,168301800
2022-04-25,4100.0,4225.0,4012.5,4112.5,3722.412353515625,179082600
2022-04-26,4125.0,4212.5,4112.5,4175.0,3778.983642578125,131930600
2022-04-27,4137.5,4212.5,4112.5,4112.5,3722.412353515625,118272800
2022-04-28,4387.5,4537.5,4337.5,4475.0,4050.52734375,443163800
2022-05-09,4312.5,4337.5,4162.5,4162.5,3767.66943359375,351637800
2022-05-10,3912.5,4087.5,3912.5,4050.0,3665.840576171875,498444800
2022-05-11,4050.0,4100.0,4000.0,4000.0,3620.58349609375,198922600
2022-05-12,3987.5,4025.0,3862.5,3937.5,3564.01171875,162727200
2022-05-13,3937.5,3950.0,3875.0,3900.0,3530.068603515625,165507800
2022-05-17,3900.0,4000.0,3900.0,3925.0,3552.697265625,149548800
2022-05-18,3987.5,4012.5,3900.0,3950.0,3575.325927734375,162519200
2022-05-19,3900.0,3962.5,3875.0,3950.0,3575.325927734375,127740400
2022-05-20,3975.0,4025.0,3975.0,4000.0,3620.58349609375,106866400
2022-05-23,4025.0,4037.5,3900.0,3937.5,3564.01171875,144005200
2022-05-24,3975.0,4025.0,3950.0,3962.5,3586.640380859375,134555000
2022-05-25,3950.0,4025.0,3912.5,3925.0,3552.697265625,132635400
2022-05-27,4000.0,4062.5,3975.0,4050.0,3665.840576171875,155078600
2022-05-30,4100.0,4100.0,4000.0,4100.0,3711.097900390625,117617200
2022-05-31,4137.5,4250.0,4112.5,4250.0,3846.869873046875,262054000
2022-06-02,4162.5,4175.0,4025.0,4100.0,3711.097900390625,203021800
2022-06-03,4137.5,4150.0,4100.0,4100.0,3711.097900390625,147960000
2022-06-06,4100.0,4175.0,4012.5,4075.0,3688.46923828125,148785000
2022-06-07,4100.0,4175.0,4075.0,4150.0,3756.355224609375,132673800
2022-06-08,4112.5,4212.5,4075.0,4200.0,3801.6123046875,153409200
2022-06-09,4200.0,4250.0,4175.0,4212.5,3812.9267578125,216804400
2022-06-10,4137.5,4162.5,4075.0,4087.5,3699.783447265625,165119600
2022-06-13,4000.0,4050.0,3975.0,4050.0,3665.840576171875,122467200
2022-06-14,4000.0,4100.0,4000.0,4100.0,3711.097900390625,100136600
2022-06-15,4062.5,4162.5,4062.5,4150.0,3756.355224609375,142400800
2022-06-16,4250.0,4250.0,4150.0,4187.5,3790.298095703125,186692600
2022-06-17,4087.5,4125.0,4037.5,4037.5,3654.526123046875,156836200
2022-06-20,4050.0,4125.0,4025.0,4125.0,3733.7265625,74978200
2022-06-21,4150.0,4175.0,4100.0,4125.0,3733.7265625,62996600
2022-06-22,4100.0,4137.5,4062.5,4075.0,3688.46923828125,88306600
2022-06-23,4075.0,4112.5,4050.0,4075.0,3688.46923828125,48817400
2022-06-24,4100.0,4150.0,4075.0,4150.0,3756.355224609375,60638400
2022-06-27,4200.0,4200.0,4037.5,4112.5,3722.412353515625,76574400
2022-06-28,4075.0,4100.0,4000.0,4062.5,3677.15478515625,110131200
2022-06-29,4050.0,4062.5,3975.0,3975.0,3597.95458984375,113216400
2022-06-30,4000.0,4050.0,3950.0,3962.5,3586.640380859375,125507600
2022-07-01,3937.5,3962.5,3787.5,3800.0,3439.55419921875,191672200
2022-07-04,3787.5,3837.5,3637.5,3700.0,3349.03955078125,246417000
2022-07-05,3725.0,3862.5,3725.0,3825.0,3462.182861328125,90919800
2022-07-06,3825.0,3825.0,3675.0,3762.5,3405.611083984375,180812800
2022-07-07,3750.0,3775.0,3712.5,3712.5,3360.353759765625,120444800
2022-07-08,3775.0,3775.0,3700.0,3737.5,3382.982421875,57156600
2022-07-11,3737.5,3762.5,3700.0,3737.5,3382.982421875,22860800
2022-07-12,3737.5,3737.5,3687.5,3712.5,3360.353759765625,51524400
2022-07-13,3700.0,3712.5,3637.5,3637.5,3292.468017578125,142494200
2022-07-14,3625.0,3687.5,3600.0,3637.5,3292.468017578125,158438200
2022-07-15,3650.0,3700.0,3587.5,3587.5,3247.21044921875,191949400
2022-07-18,3612.5,3675.0,3612.5,3675.0,3326.410888671875,152078400
2022-07-19,3675.0,3725.0,3637.5,3712.5,3360.353759765625,128963600
2022-07-20,3775.0,3975.0,3775.0,3950.0,3575.325927734375,215712600
2022-07-21,4000.0,4000.0,3862.5,3950.0,3575.325927734375,125699200
2022-07-22,3962.5,3962.5,3887.5,3925.0,3552.697265625,54461200
2022-07-25,3937.5,3950.0,3887.5,3887.5,3518.75439453125,30750600
2022-07-26,3912.5,4012.5,3900.0,4000.0,3620.58349609375,58317600
2022-07-27,4025.0,4062.5,4000.0,4050.0,3665.840576171875,87439200
2022-07-28,4012.5,4100.0,4012.5,4025.0,3643.2119140625,94427400
2022-07-29,4112.5,4175.0,4075.0,4137.5,3745.041015625,132709400
2022-08-01,4100.0,4112.5,3987.5,3987.5,3609.26904296875,95909000
2022-08-02,4000.0,4087.5,3987.5,4087.5,3699.783447265625,57458200
2022-08-03,4087.5,4125.0,4025.0,4125.0,3733.7265625,55822800
2022-08-04,4150.0,4150.0,4075.0,4125.0,3733.7265625,75188600
2022-08-05,4137.5,4150.0,4087.5,4125.0,3733.7265625,64150800
2022-08-08,4125.0,4175.0,4112.5,4175.0,3778.983642578125,82522000
2022-08-09,4212.5,4300.0,4200.0,4237.5,3835.555419921875,117148200
2022-08-10,4175.0,4300.0,4125.0,4300.0,3892.127197265625,79950200
2022-08-11,4312.5,4337.5,4212.5,4262.5,3858.18408203125,106627400
2022-08-12,4262.5,4287.5,4212.5,4237.5,3835.555419921875,62626200
2022-08-15,4225.0,4275.0,4200.0,4225.0,3824.240966796875,44464800
2022-08-16,4275.0,4325.0,4237.5,4262.5,3858.18408203125,109260400
2022-08-18,4387.5,4400.0,4287.5,4300.0,3892.127197265625,116693200
2022-08-19,4300.0,4325.0,4250.0,4250.0,3846.869873046875,48290200
2022-08-22,4212.5,4275.0,4175.0,4262.5,3858.18408203125,121399800
2022-08-23,4250.0,4337.5,4225.0,4312.5,3903.441162109375,95553400
2022-08-24,4300.0,4350.0,4275.0,4312.5,3903.441162109375,60958200
2022-08-25,4275.0,4312.5,4212.5,4287.5,3880.812744140625,77254800
2022-08-26,4312.5,4325.0,4250.0,4250.0,3846.869873046875,82356600
2022-08-29,4200.0,4300.0,4175.0,4275.0,3869.49853515625,62683800
2022-08-30,4312.5,4375.0,4287.5,4325.0,3914.755859375,109649400
2022-08-31,4250.0,4425.0,4225.0,4425.0,4005.27001953125,151631600
2022-09-01,4425.0,4475.0,4337.5,4462.5,4039.21337890625,120967800
2022-09-02,4487.5,4500.0,4362.5,4425.0,4005.27001953125,90044600
2022-09-05,4425.0,4500.0,4400.0,4475.0,4050.52734375,60491000
2022-09-06,4487.5,4500.0,4400.0,4412.5,3993.9560546875,65296200
2022-09-07,4387.5,4437.5,4362.5,4437.5,4016.584716796875,97771400
2022-09-08,4450.0,4550.0,4412.5,4475.0,4050.52734375,96931000
2022-09-09,4537.5,4550.0,4475.0,4537.5,4107.09912109375,128510800
2022-09-12,4575.0,4600.0,4537.5,4587.5,4152.3564453125,110819000
2022-09-13,4625.0,4750.0,4612.5,4725.0,4276.81396484375,185487800
2022-09-14,4637.5,4700.0,4600.0,4650.0,4208.92822265625,119631200
2022-09-15,4700.0,4750.0,4650.0,4675.0,4231.55712890625,156750600
2022-09-16,4637.5,4650.0,4512.5,4550.0,4118.41357421875,167812600
2022-09-19,4625.0,4650.0,4575.0,4612.5,4174.98486328125,137396600
2022-09-20,4662.5,4687.5,4600.0,4600.0,4163.6708984375,140752200
2022-09-21,4575.0,4637.5,4550.0,4637.5,4197.61376953125,71044400
2022-09-22,4637.5,4650.0,4587.5,4600.0,4163.6708984375,96479200
2022-09-23,4600.0,4625.0,4575.0,4600.0,4163.6708984375,61877000
2022-09-26,4562.5,4687.5,4475.0,4625.0,4186.29931640625,133769600
2022-09-27,4625.0,4675.0,4600.0,4675.0,4231.55712890625,130959400
2022-09-28,4725.0,4800.0,4637.5,4650.0,4208.92822265625,133085000
2022-09-29,4675.0,4687.5,4600.0,4625.0,4186.29931640625,67945200
2022-09-30,4650.0,4712.5,4612.5,4712.5,4265.49951171875,113501000
2022-10-03,4662.5,4687.5,4612.5,4637.5,4197.61376953125,54662400
2022-10-04,4650.0,4687.5,4612.5,4612.5,4174.98486328125,90247000
2022-10-05,4650.0,4737.5,4637.5,4637.5,4197.61376953125,75891600
2022-10-06,4650.0,4662.5,4612.5,4662.5,4220.2421875,43279200
2022-10-07,4662.5,4712.5,4637.5,4712.5,4265.49951171875,51267000
2022-10-10,4687.5,4700.0,4637.5,4650.0,4208.92822265625,55465000
2022-10-11,4712.5,4712.5,4625.0,4650.0,4208.92822265625,71925600
2022-10-12,4687.5,4750.0,4650.0,4712.5,4265.49951171875,118731400
2022-10-13,4750.0,4775.0,4662.5,4737.5,4288.12841796875,58832000
2022-10-14,4825.0,4825.0,4687.5,4700.0,4254.18505859375,106401600
2022-10-17,4725.0,4737.5,4650.0,4725.0,4276.81396484375,60905200
2022-10-18,4750.0,4787.5,4725.0,4750.0,4299.4423828125,67904400
2022-10-19,4687.5,4787.5,4662.5,4737.5,4288.12841796875,71544800
2022-10-20,4675.0,4962.5,4675.0,4950.0,4480.47216796875,102422400
2022-10-21,5000.0,5225.0,4962.5,5175.0,4684.1298828125,183987800
2022-10-24,5162.5,5250.0,5125.0,5125.0,4638.8720703125,102168000
2022-10-25,5137.5,5225.0,5112.5,5112.5,4627.55810546875,83305200
2022-10-26,5112.5,5125.0,5000.0,5100.0,4616.24365234375,80531400
2022-10-27,5100.0,5162.5,5025.0,5100.0,4616.24365234375,84531200
2022-10-28,5062.5,5112.5,5050.0,5100.0,4616.24365234375,102437400
2022-10-31,5150.0,5275.0,5112.5,5275.0,4774.64453125,173874600
2022-11-01,5300.0,5300.0,5112.5,5200.0,4706.75830078125,111898000
2022-11-02,5187.5,5200.0,4987.5,5037.5,4559.67236328125,127515400
2022-11-03,4975.0,5100.0,4975.0,5087.5,4604.9296875,119598600
2022-11-04,5012.5,5075.0,5000.0,5075.0,4593.61474609375,70781200
2022-11-07,5087.5,5125.0,5000.0,5125.0,4638.8720703125,98034400
2022-11-08,5137.5,5137.5,5037.5,5075.0,4593.61474609375,39585800
2022-11-09,5025.0,5075.0,5025.0,5075.0,4593.61474609375,68010400
2022-11-10,5025.0,5075.0,5000.0,5050.0,4570.986328125,61964000
2022-11-11,5150.0,5225.0,5112.5,5212.5,4718.072265625,102008200
2022-11-14,5275.0,5275.0,5075.0,5125.0,4638.8720703125,61055200
2022-11-15,5150.0,5150.0,5050.0,5125.0,4638.8720703125,83000800
2022-11-16,5050.0,5087.5,4950.0,5000.0,4525.72900390625,128257800
2022-11-17,4925.0,5012.5,4925.0,4950.0,4480.47216796875,167562600
2022-11-18,4975.0,5112.5,4962.5,5087.5,4604.9296875,111646200
2022-11-21,5087.5,5100.0,5012.5,5050.0,4570.986328125,52311600
2022-11-22,5025.0,5125.0,5025.0,5062.5,4582.30078125,79850600
2022-11-23,5062.5,5150.0,5062.5,5100.0,4616.24365234375,78250600
2022-11-24,5112.5,5150.0,5100.0,5112.5,4627.55810546875,59701400
2022-11-25,5112.5,5112.5,5050.0,5087.5,4604.9296875,77984800
2022-11-28,5087.5,5137.5,5062.5,5062.5,4582.30078125,64779000
2022-11-29,5125.0,5225.0,5100.0,5162.5,4672.81494140625,72261000
2022-11-30,5162.5,5400.0,5162.5,5262.5,4763.330078125,347136800
2022-12-01,5262.5,5325.0,5200.0,5200.0,4706.75830078125,141493000
2022-12-02,5200.0,5262.5,5162.5,5262.5,4763.330078125,70811400
2022-12-05,5325.0,5500.0,5287.5,5437.5,4921.72998046875,146472800
2022-12-06,5437.5,5500.0,5362.5,5450.0,4933.044921875,139360200
2022-12-07,5312.5,5350.0,5187.5,5187.5,4695.44384765625,200886200
2022-12-08,5037.5,5112.5,4987.5,5025.0,4548.357421875,279908400
2022-12-09,4975.0,5025.0,4912.5,4962.5,4491.7861328125,241338200
2022-12-12,4912.5,5000.0,4887.5,4975.0,4503.1005859375,183717600
2022-12-13,4887.5,5000.0,4887.5,4950.0,4480.47216796875,224176000
2022-12-14,5037.5,5050.0,4975.0,4975.0,4503.1005859375,162689200
2022-12-15,4950.0,5012.5,4950.0,4950.0,4480.47216796875,82673400
2022-12-16,4912.5,5050.0,4912.5,5050.0,4570.986328125,770252400
2022-12-19,5000.0,5037.5,4950.0,5000.0,4525.72900390625,100871400
2022-12-20,5000.0,5025.0,4975.0,5025.0,4548.357421875,56633800
2022-12-21,5062.5,5062.5,5000.0,5000.0,4525.72900390625,37945200
2022-12-22,5050.0,5050.0,4975.0,4975.0,4503.1005859375,78836200
2022-12-23,4950.0,5000.0,4950.0,4962.5,4491.7861328125,38571200
2022-12-26,4987.5,5025.0,4975.0,5025.0,4548.357421875,19578800
2022-12-27,5025.0,5025.0,4937.5,4975.0,4503.1005859375,43282000
2022-12-28,5000.0,5000.0,4925.0,4987.5,4514.41455078125,30258400
2022-12-29,4950.0,4987.5,4937.5,4987.5,4514.41455078125,56981400
2022-12-30,5000.0,5025.0,4962.5,4962.5,4491.7861328125,40655800
2023-01-02,4962.5,4987.5,4937.5,4937.5,4469.1572265625,5985400
2023-01-03,4925.0,4987.5,4925.0,4975.0,4503.1005859375,13815200
2023-01-04,5012.5,5037.5,4987.5,5012.5,4537.04345703125,38575800
2023-01-05,5025.0,5025.0,4862.5,4912.5,4446.52880859375,84945800
2023-01-06,4862.5,4900.0,4800.0,4900.0,4435.21484375,44097000
2023-01-09,4875.0,4925.0,4800.0,4862.5,4401.271484375,67250600
2023-01-10,4750.0,4775.0,4587.5,4637.5,4197.61376953125,214538800
2023-01-11,4537.5,4587.5,4450.0,4475.0,4050.52734375,193915000
2023-01-12,4500.0,4725.0,4500.0,4600.0,4163.6708984375,219659400
2023-01-13,4562.5,4612.5,4525.0,4587.5,4152.3564453125,107483800
2023-01-16,4550.0,4675.0,4550.0,4650.0,4208.92822265625,145710000
2023-01-17,4700.0,4912.5,4687.5,4875.0,4412.5859375,146238000
2023-01-18,4825.0,4887.5,4750.0,4775.0,4322.0712890625,95360600
2023-01-19,4800.0,4912.5,4762.5,4875.0,4412.5859375,81704200
2023-01-20,4925.0,5000.0,4900.0,4987.5,4514.41455078125,93227400
2023-01-24,4925.0,4987.5,4900.0,4950.0,4480.47216796875,35028000
2023-01-25,4900.0,4925.0,4850.0,4850.0,4389.95703125,72767800
2023-01-26,4887.5,4937.5,4875.0,4912.5,4446.52880859375,70558600
2023-01-27,4950.0,5075.0,4950.0,5012.5,4537.04345703125,216788400
2023-01-30,5012.5,5062.5,4937.5,4975.0,4503.1005859375,82589400
2023-01-31,5012.5,5050.0,4937.5,4975.0,4503.1005859375,167297000
2023-02-01,4975.0,5025.0,4837.5,4850.0,4389.95703125,165628800
2023-02-02,4862.5,4875.0,4787.5,4862.5,4401.271484375,99351800
2023-02-03,4875.0,4975.0,4875.0,4962.5,4491.7861328125,108125400
2023-02-06,4962.5,5025.0,4875.0,4937.5,4469.1572265625,109098400
2023-02-07,4975.0,5112.5,4950.0,5087.5,4604.9296875,118132000
2023-02-08,5062.5,5112.5,5050.0,5100.0,4616.24365234375,75656000
2023-02-09,5150.0,5200.0,5125.0,5125.0,4638.8720703125,121757400
2023-02-10,5225.0,5225.0,5075.0,5150.0,4661.5009765625,81114600
2023-02-13,5275.0,5275.0,5125.0,5175.0,4684.1298828125,56771800
2023-02-14,5225.0,5225.0,5137.5,5187.5,4695.44384765625,39570600
2023-02-15,5150.0,5175.0,5050.0,5112.5,4627.55810546875,75595200
2023-02-16,5112.5,5137.5,5062.5,5087.5,4604.9296875,49569000
2023-02-17,5087.5,5150.0,5050.0,5150.0,4661.5009765625,58521000
2023-02-20,5150.0,5150.0,5100.0,5137.5,4650.1865234375,40696400
2023-02-21,5150.0,5150.0,5087.5,5100.0,4616.24365234375,52604400
2023-02-22,5062.5,5087.5,4975.0,5000.0,4525.72900390625,75513400
2023-02-23,4987.5,5050.0,4962.5,5037.5,4559.67236328125,177505200
2023-02-24,5062.5,5112.5,5037.5,5062.5,4582.30078125,54138200
2023-02-27,5037.5,5075.0,5025.0,5075.0,4593.61474609375,47901800
2023-02-28,5037.5,5075.0,5000.0,5000.0,4525.72900390625,146440400
2023-03-01,5075.0,5100.0,5025.0,5050.0,4570.986328125,89565600
2023-03-02,5075.0,5150.0,5075.0,5112.5,4627.55810546875,72991800
2023-03-03,5100.0,5125.0,5012.5,5025.0,4548.357421875,88630600
2023-03-06,5087.5,5112.5,5037.5,5062.5,4582.30078125,53728800
2023-03-07,5075.0,5137.5,5062.5,5087.5,4604.9296875,80065800
2023-03-08,5125.0,5137.5,5087.5,5137.5,4650.1865234375,104838200
2023-03-09,5200.0,5250.0,5175.0,5225.0,4729.38720703125,83286000
2023-03-10,5212.5,5212.5,5137.5,5187.5,4695.44384765625,107531000
2023-03-13,5137.5,5187.5,5112.5,5175.0,4684.1298828125,92827600
2023-03-14,5100.0,5137.5,4925.0,4962.5,4491.7861328125,191898400
2023-03-15,5025.0,5087.5,4925.0,5025.0,4548.357421875,262828600
2023-03-16,5037.5,5037.5,4912.5,4925.0,4457.84326171875,135467400
2023-03-17,4975.0,5062.5,4962.5,5050.0,4570.986328125,224171600
2023-03-20,5025.0,5050.0,5000.0,5000.0,4525.72900390625,46333000
2023-03-21,5050.0,5250.0,5037.5,5250.0,4752.015625,131331000
2023-03-24,5312.5,5475.0,5287.5,5450.0,4933.044921875,222156200
2023-03-27,5200.0,5212.5,5100.0,5100.0,4851.86474609375,151825600
2023-03-28,5100.0,5137.5,5050.0,5062.5,4816.189453125,103951000
2023-03-29,5125.0,5187.5,5100.0,5175.0,4923.2158203125,107454600
2023-03-30,5175.0,5200.0,5112.5,5112.5,4863.7568359375,97186200
2023-03-31,5137.5,5162.5,5100.0,5162.5,4911.32373046875,92013200
2023-04-03,5200.0,5262.5,5200.0,5262.5,5006.45849609375,101724400
2023-04-04,5250.0,5300.0,5100.0,5200.0,4946.99951171875,94482600
2023-04-05,5150.0,5250.0,5150.0,5225.0,4970.783203125,42655500
2023-04-06,5225.0,5225.0,5150.0,5175.0,4923.2158203125,47999400
2023-04-10,5150.0,5175.0,5050.0,5100.0,4851.86474609375,74787800
2023-04-11,5100.0,5100.0,5050.0,5100.0,4851.86474609375,37744800
2023-04-12,5100.0,5225.0,5100.0,5150.0,4899.43212890625,111901500
2023-04-13,5175.0,5200.0,5125.0,5125.0,4875.6484375,67928500
2023-04-14,5150.0,5250.0,5150.0,5225.0,4970.783203125,142479800
2023-04-17,5225.0,5250.0,5125.0,5125.0,4875.6484375,95789900
2023-04-18,5150.0,5250.0,5125.0,5175.0,4923.2158203125,106962300
2023-04-26,5400.0,5425.0,5175.0,5200.0,4946.99951171875,207338000
2023-04-27,5175.0,5225.0,5175.0,5200.0,4946.99951171875,51076300
2023-04-28,5225.0,5225.0,5150.0,5175.0,4923.2158203125,116957800
2023-05-02,5250.0,5250.0,5175.0,5250.0,4994.56689453125,98024100
2023-05-03,5250.0,5250.0,5150.0,5225.0,4970.783203125,110683000
2023-05-04,5175.0,5225.0,5125.0,5175.0,4923.2158203125,100945900
2023-05-05,5175.0,5200.0,5125.0,5175.0,4923.2158203125,64499500
2023-05-08,5175.0,5200.0,5125.0,5125.0,4875.6484375,64678000
2023-05-09,5100.0,5125.0,5050.0,5050.0,4804.29736328125,93531000
2023-05-10,5050.0,5125.0,5050.0,5075.0,4828.0810546875,58148200
